,,,,,info,2050 nox for CT (save set #15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3181.777768,0,lb_this_hour,2625,1646,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2626,1611,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2627,1559,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2628,1514,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2629,1476,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2630,1533,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2631,1578,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,2716.779176,0,lb_this_hour,2632,1800,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,1543.62403,0,lb_this_hour,2633,2064,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,3181.777768,0,lb_this_hour,2634,984,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2635,866,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2636,1421,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,1543.62403,0,lb_this_hour,2637,1970,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,1543.62403,0,lb_this_hour,2638,2334,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,838.5295994,0,lb_this_hour,2639,2565,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,838.5295994,0,lb_this_hour,2640,2650,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,761.8656916,48784.33514,lb_this_hour,2641,2830,0,0,0,0,21.41557629,23.28380645,0,0,0,21.25424493,0,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,0,0,0,0,2.997164873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,0,0,0,0,,,,
,,,701.081134,0,lb_this_hour,2642,2984,0,0,0,0,21.41557629,23.28380645,0,0,0,21.25424493,0,0,549.9474883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0,0,0,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,0,0,0,0,,,,
,,,701.081134,0,lb_this_hour,2643,3180,0,0,0,0,21.41557629,23.28380645,0,0,0,21.25424493,0,0,549.9474883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0,0,0,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,0,0,0,0,,,,
,,,701.081134,0,lb_this_hour,2644,3475,0,0,0,0,21.41557629,23.28380645,0,0,0,21.25424493,0,0,549.9474883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0,0,0,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,0,0,0,0,,,,
,,,0,0,lb_this_hour,2645,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
,,,701.081134,0,lb_this_hour,2646,3407,0,0,0,0,21.41557629,23.28380645,0,0,0,21.25424493,0,0,549.9474883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0,0,0,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61585831,0,0,0,0,,,,
,,,1543.62403,0,lb_this_hour,2647,1928,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,1801.156793,0,lb_this_hour,2648,1881,42.19140556,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,42.11778932,0,11.61585831,4.433756756,0,0,0,,,,
,,,2716.779176,0,lb_this_hour,2649,1711,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2650,1654,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2651,1581,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2652,1508,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2653,1507,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2654,1538,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2655,1568,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,2716.779176,0,lb_this_hour,2656,1792,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,1543.62403,0,lb_this_hour,2657,2051,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,3181.777768,0,lb_this_hour,2658,944,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2659,792,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,3181.777768,0,lb_this_hour,2660,1224,42.19140556,49.55233734,49.55233734,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,89.06703266,0,0,43.23923678,48.4803225,89.06703266,0,0,0,0,8.417553159,0,10.52193865,51.2147151,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,78.44096464,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,464.9985917,4.620651543,0,0,0,0,0,118.6239335,118.6239335,0,0,0,118.6239335,36.13191032,176.3352851,0,528.7591457,0,89.06703266,10.52193865,42.11778932,0,11.61585831,4.433756756,0,36.13191032,0,,,,
,,,1629.309707,0,lb_this_hour,2661,1898,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.56788797,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,42.11778932,0,11.61585831,4.433756756,0,0,0,,,,
,,,1543.62403,0,lb_this_hour,2662,2182,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
,,,1543.62403,0,lb_this_hour,2663,2348,0,0,0,0,21.41557629,23.28380645,0,36.85329129,0,21.25424493,17.15373115,0,549.9474883,21.13844743,35.63534511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.41782097,0.337866732,0.337866732,0.337866732,0,0,0,14.56084731,0,9.998012542,0,0,13.32564117,11.1205045,10.14133318,0,0,0,0,0,0,0,5.372586703,3.862394917,4.367495414,0,2.997164873,0,0,0,4.620651543,0,0,0,0,0,0,0,0,0,0,0,0,176.3352851,0,528.7591457,0,0,0,0,0,11.61585831,4.433756756,0,0,0,,,,
